datetime,day_of_week,month,is_weekend,temperature,rain_mm,demand
2023-01-03 02:00:00,1,1,0,23.620419846973974,0.9548322288411879,22.0
2023-01-03 03:00:00,1,1,0,20.074588597918417,0.697633174980095,22.0
2023-01-03 04:00:00,1,1,0,18.615389998470206,0.017075713969023167,31.0
2023-01-03 05:00:00,1,1,0,25.05838144420434,2.303553676550867,27.0
2023-01-03 06:00:00,1,1,0,27.154997612479754,1.7543413074873575,23.0
2023-01-03 07:00:00,1,1,0,26.656400595580994,0.19136352960563247,26.0
2023-01-03 08:00:00,1,1,0,17.803912383886807,0.533195946316022,23.0
2023-01-03 09:00:00,1,1,0,20.453938120743928,1.472065695760959,20.0
2023-01-03 10:00:00,1,1,0,23.65631715701782,3.9151436389080003,23.0
2023-01-03 11:00:00,1,1,0,26.877725635611796,3.018735765568696,19.0
2023-01-03 12:00:00,1,1,0,19.60412881077355,2.296197533718365,21.0
2023-01-03 13:00:00,1,1,0,21.071705116680914,0.17241942191305273,20.0
2023-01-03 14:00:00,1,1,0,16.46832512996986,2.458947787628209,19.0
2023-01-03 15:00:00,1,1,0,16.018966879596647,2.1073877276031947,23.0
2023-01-03 16:00:00,1,1,0,26.062629111970992,0.4731283640146486,21.0
2023-01-03 17:00:00,1,1,0,28.781200142854114,0.5017380321869022,17.0
2023-01-03 18:00:00,1,1,0,21.63994939209833,0.6160174905998308,20.0
2023-01-03 19:00:00,1,1,0,27.01766448946012,1.0676243071213232,23.0
2023-01-03 20:00:00,1,1,0,23.80818012523817,0.3022349416106479,17.0
2023-01-03 21:00:00,1,1,0,18.77440122697438,0.023215843726419445,16.0
2023-01-03 22:00:00,1,1,0,23.80697802754207,0.15225359246605957,17.0
2023-01-03 23:00:00,1,1,0,29.690182832329846,0.5800254944914736,22.0
2023-01-04 00:00:00,2,1,0,21.820869804450243,0.3312892885283409,26.0
2023-01-04 01:00:00,2,1,0,29.82321827907003,1.446114690869482,25.0
2023-01-04 02:00:00,2,1,0,8.901274479551278,0.11282169286457788,27.0
2023-01-04 03:00:00,2,1,0,26.10951252187612,2.494535566024603,18.0
2023-01-04 04:00:00,2,1,0,22.435235341190857,2.2569157931252795,22.0
2023-01-04 05:00:00,2,1,0,20.504963247670663,2.3942269954284034,22.0
2023-01-04 06:00:00,2,1,0,22.45880388267751,1.3455747664790985,27.0
2023-01-04 07:00:00,2,1,0,12.062155426995536,0.11316866617237906,24.0
2023-01-04 08:00:00,2,1,0,20.90164056081244,0.5764982479679623,16.0
2023-01-04 09:00:00,2,1,0,23.78556285755873,0.14087874334155212,26.0
2023-01-04 10:00:00,2,1,0,29.38947022370758,4.398090389576993,27.0
2023-01-04 11:00:00,2,1,0,19.40864890863176,0.40502284102068214,29.0
2023-01-04 12:00:00,2,1,0,17.95753198553406,0.8802735625974026,22.0
2023-01-04 13:00:00,2,1,0,19.491214782077318,1.5113726869114459,23.0
2023-01-04 14:00:00,2,1,0,26.57701058851037,2.533459503360952,17.0
2023-01-04 15:00:00,2,1,0,23.643755548298422,1.4087351868359377,15.0
2023-01-04 16:00:00,2,1,0,19.351198981164806,1.1224044265137645,23.0
2023-01-04 17:00:00,2,1,0,24.56633716556678,0.6273253245704563,21.0
2023-01-04 18:00:00,2,1,0,22.4853877467402,0.9298830243458438,23.0
2023-01-04 19:00:00,2,1,0,26.843224952664446,0.09889679375957906,18.0
2023-01-04 20:00:00,2,1,0,18.489734530613237,2.153497569002822,27.0
2023-01-04 21:00:00,2,1,0,20.361689267011158,0.784774230868347,21.0
2023-01-04 22:00:00,2,1,0,20.039459234339212,0.04096268195266651,18.0
2023-01-04 23:00:00,2,1,0,14.682425259339407,2.524505962836699,20.0
2023-01-05 00:00:00,3,1,0,23.48060138532288,0.6719768102995259,17.0
2023-01-05 01:00:00,3,1,0,23.305276360899448,2.0294265398237794,20.0
2023-01-05 02:00:00,3,1,0,22.025567283212304,1.9441274185016373,22.0
2023-01-05 03:00:00,3,1,0,20.827064333124266,1.6914703637279067,29.0
2023-01-05 04:00:00,3,1,0,14.92314628974793,0.0633690924343196,24.0
2023-01-05 05:00:00,3,1,0,19.896773386173205,0.28377856163863235,28.0
2023-01-05 06:00:00,3,1,0,20.286427417366152,2.083834154817923,25.0
2023-01-05 07:00:00,3,1,0,17.988613653891903,2.292546212121881,22.0
2023-01-05 08:00:00,3,1,0,21.193571441669953,0.6126163379552938,26.0
2023-01-05 09:00:00,3,1,0,24.020254284072692,0.579892547377237,22.0
2023-01-05 10:00:00,3,1,0,31.43092950605265,0.19254237249486467,22.0
2023-01-05 11:00:00,3,1,0,22.872889064159196,3.4549396309613325,29.0
2023-01-05 12:00:00,3,1,0,23.28775195361382,0.2397029994885972,24.0
2023-01-05 13:00:00,3,1,0,21.627770421169163,0.2118782244953234,19.0
2023-01-05 14:00:00,3,1,0,12.406143923504793,1.0809559929450057,23.0
2023-01-05 15:00:00,3,1,0,21.867430622753915,0.278186370339732,17.0
2023-01-05 16:00:00,3,1,0,22.301151049705133,2.793144324705466,14.0
2023-01-05 17:00:00,3,1,0,34.316210562426434,0.010966912668383044,22.0
2023-01-05 18:00:00,3,1,0,21.038195176094387,0.005769876089864804,20.0
2023-01-05 19:00:00,3,1,0,23.507736711668063,0.7029486613917386,19.0
2023-01-05 20:00:00,3,1,0,21.826441151473784,0.6695526534027607,14.0
2023-01-05 21:00:00,3,1,0,16.15660981190234,0.17836621575997,19.0
2023-01-05 22:00:00,3,1,0,27.714114072575104,0.6822459415084359,21.0
2023-01-05 23:00:00,3,1,0,25.759665163433873,0.530452145358667,18.0
2023-01-06 00:00:00,4,1,0,25.955159735215233,2.21027509416585,22.0
2023-01-06 01:00:00,4,1,0,17.453062726026303,0.009297003736946469,27.0
2023-01-06 02:00:00,4,1,0,29.013971554680495,3.741006992510578,24.0
2023-01-06 03:00:00,4,1,0,14.990744686038596,0.9792112674455192,26.0
2023-01-06 04:00:00,4,1,0,24.934285469001352,0.1646900442453229,23.0
2023-01-06 05:00:00,4,1,0,32.952278129049894,0.04788858521562965,22.0
2023-01-06 06:00:00,4,1,0,17.04731837434656,0.7724191122359705,23.0
2023-01-06 07:00:00,4,1,0,19.16851135198614,0.2677358815683006,28.0
2023-01-06 08:00:00,4,1,0,22.498256825438204,0.35834138453884123,24.0
2023-01-06 09:00:00,4,1,0,19.482621729419005,0.2812125978175804,24.0
2023-01-06 10:00:00,4,1,0,14.246682844669337,1.0503145702230607,22.0
2023-01-06 11:00:00,4,1,0,22.342814874030136,0.8063807455311702,19.0
2023-01-06 12:00:00,4,1,0,16.688481431369475,0.08118231559534088,26.0
2023-01-06 13:00:00,4,1,0,24.36796215317591,0.7476594041989044,21.0
2023-01-06 14:00:00,4,1,0,17.402878828830985,1.5663294086734365,19.0
2023-01-06 15:00:00,4,1,0,29.749672025087698,0.08468092096241239,20.0
2023-01-06 16:00:00,4,1,0,18.083733538318814,2.2049047808140045,18.0
2023-01-06 17:00:00,4,1,0,20.38969241897162,0.8634768865486995,20.0
2023-01-06 18:00:00,4,1,0,26.067586086848348,3.008300306863008,17.0
2023-01-06 19:00:00,4,1,0,15.845678417830225,0.16033451439106297,19.0
2023-01-06 20:00:00,4,1,0,23.137299673020646,5.046003337439136,19.0
2023-01-06 21:00:00,4,1,0,28.53571377141214,1.0335913194670392,25.0
2023-01-06 22:00:00,4,1,0,13.962583827193862,0.8381595410956588,26.0
2023-01-06 23:00:00,4,1,0,22.92316929266152,0.7241830988713795,24.0
2023-01-07 00:00:00,5,1,1,23.299413971242117,0.023938629332970512,27.0
2023-01-07 01:00:00,5,1,1,25.90911435888655,2.8074152513613515,30.0
2023-01-07 02:00:00,5,1,1,15.81524644560959,1.0328090225601747,31.0
2023-01-07 03:00:00,5,1,1,15.397716934578618,0.09609962428285379,28.0
2023-01-07 04:00:00,5,1,1,24.60970782808449,0.021174781970383676,25.0
2023-01-07 05:00:00,5,1,1,23.48492336616593,0.052118518198183215,24.0
2023-01-07 06:00:00,5,1,1,23.252464251729382,0.9400604142907517,30.0
2023-01-07 07:00:00,5,1,1,23.732241047484877,0.9519578452747933,28.0
2023-01-07 08:00:00,5,1,1,18.599876392107547,0.692481985414183,28.0
2023-01-07 09:00:00,5,1,1,23.161268485805017,0.3663874157390095,27.0
2023-01-07 10:00:00,5,1,1,23.465362366493405,0.7587374153323702,26.0
2023-01-07 11:00:00,5,1,1,18.42824290986816,0.7262941636346657,30.0
2023-01-07 12:00:00,5,1,1,31.328872555723784,0.019606517601040006,18.0
2023-01-07 13:00:00,5,1,1,24.36916460455894,0.33193944770689904,28.0
2023-01-07 14:00:00,5,1,1,16.043482513986756,0.05465191927705826,25.0
2023-01-07 15:00:00,5,1,1,25.28276804316915,2.304133806107893,29.0
2023-01-07 16:00:00,5,1,1,17.126591648863393,1.2917960117976304,25.0
2023-01-07 17:00:00,5,1,1,25.93542301871226,5.5506761038215435,19.0
2023-01-07 18:00:00,5,1,1,27.79297789503702,0.35978156922772464,18.0
2023-01-07 19:00:00,5,1,1,17.89658840824145,2.1077245436177354,21.0
2023-01-07 20:00:00,5,1,1,26.81688064622161,0.9239557026826003,25.0
2023-01-07 21:00:00,5,1,1,24.06390463468249,0.6035357659228411,20.0
2023-01-07 22:00:00,5,1,1,26.11030079997245,0.25176567316195325,26.0
2023-01-07 23:00:00,5,1,1,31.483964913269737,1.34090871063557,28.0
2023-01-08 00:00:00,6,1,1,20.773059419985646,2.344874297760827,25.0
2023-01-08 01:00:00,6,1,1,18.23131917821255,0.2682826611753023,25.0
2023-01-08 02:00:00,6,1,1,17.552427851872384,0.192845137911682,22.0
2023-01-08 03:00:00,6,1,1,17.920948575172808,1.1914578277122965,34.0
2023-01-08 04:00:00,6,1,1,21.614491452929478,3.7710949052584732,35.0
2023-01-08 05:00:00,6,1,1,23.70575987408322,1.3861147816615589,34.0
2023-01-08 06:00:00,6,1,1,23.383453996650097,0.3348865291867539,29.0
2023-01-08 07:00:00,6,1,1,26.13591624518012,0.544650323477249,30.0
2023-01-08 08:00:00,6,1,1,22.065009459389536,0.48502409041553657,32.0
2023-01-08 09:00:00,6,1,1,29.267670385786584,1.9111852252285413,30.0
2023-01-08 10:00:00,6,1,1,20.67671583381022,1.4756537093348183,19.0
2023-01-08 11:00:00,6,1,1,35.600845832948096,0.8891022968353334,31.0
2023-01-08 12:00:00,6,1,1,25.12833673882503,0.32152722626530433,31.0
2023-01-08 13:00:00,6,1,1,17.714212217918586,2.780435874313203,29.0
2023-01-08 14:00:00,6,1,1,16.64553750969444,1.059339340636247,27.0
2023-01-08 15:00:00,6,1,1,24.412362076215928,3.5225736827815393,28.0
2023-01-08 16:00:00,6,1,1,20.882686073370746,0.867779256634949,20.0
2023-01-08 17:00:00,6,1,1,25.57000247046046,1.7214469157408105,24.0
2023-01-08 18:00:00,6,1,1,24.366188122867726,1.6772103471420414,22.0
2023-01-08 19:00:00,6,1,1,21.635855436715637,0.4114763044517213,28.0
2023-01-08 20:00:00,6,1,1,17.766031409657977,3.3248121439697993,25.0
2023-01-08 21:00:00,6,1,1,14.425763876570677,0.022185761655959178,24.0
2023-01-08 22:00:00,6,1,1,19.767425239664895,1.4640868737078503,22.0
2023-01-08 23:00:00,6,1,1,26.28199397161736,3.3684519852337274,23.0
2023-01-09 00:00:00,0,1,0,23.07046872065102,0.41386257325645825,19.0
2023-01-09 01:00:00,0,1,0,15.77130610644006,1.0444383226064453,25.0
2023-01-09 02:00:00,0,1,0,22.86590462925591,0.8260462013890039,25.0
2023-01-09 03:00:00,0,1,0,23.926586898644185,1.4334166176623007,25.0
2023-01-09 04:00:00,0,1,0,17.580712818994336,2.0112441347740186,27.0
2023-01-09 05:00:00,0,1,0,22.76862552972764,0.9239312698353163,22.0
2023-01-09 06:00:00,0,1,0,22.29104359223,1.6923011035002307,19.0
2023-01-09 07:00:00,0,1,0,16.285148510846884,0.3743816084532374,27.0
2023-01-09 08:00:00,0,1,0,23.788936801741418,0.2595314569743691,24.0
2023-01-09 09:00:00,0,1,0,24.80392263184117,0.5632909899066947,27.0
2023-01-09 10:00:00,0,1,0,27.415256215876383,1.1323860541043345,25.0
2023-01-09 11:00:00,0,1,0,27.269010260174515,0.2073279658079045,23.0
2023-01-09 12:00:00,0,1,0,15.111653160214544,1.140535489768489,23.0
2023-01-09 13:00:00,0,1,0,17.310874800424386,0.5010298404521492,25.0
2023-01-09 14:00:00,0,1,0,24.5751763360433,1.5875554587546437,20.0
2023-01-09 15:00:00,0,1,0,24.568929754561044,0.0375313906498176,22.0
2023-01-09 16:00:00,0,1,0,24.575238431530238,1.1025680157384257,20.0
2023-01-09 17:00:00,0,1,0,41.26365745327361,1.0493146437173138,14.0
2023-01-09 18:00:00,0,1,0,24.854452553465833,2.82912480765392,15.0
2023-01-09 19:00:00,0,1,0,27.677828200902994,1.249554558426125,19.0
2023-01-09 20:00:00,0,1,0,26.770008817466014,1.5911162656762743,18.0
2023-01-09 21:00:00,0,1,0,25.25695625652899,2.3495825315150642,17.0
2023-01-09 22:00:00,0,1,0,20.42365377679827,1.1240898580042966,24.0
2023-01-09 23:00:00,0,1,0,25.794846102466337,0.3427067196294485,17.0
2023-01-10 00:00:00,1,1,0,18.13587392731214,2.0384823373747234,21.0
2023-01-10 01:00:00,1,1,0,20.815906966299956,1.376653462199113,20.0
2023-01-10 02:00:00,1,1,0,19.573182260854484,0.5524076361949205,28.0
2023-01-10 03:00:00,1,1,0,22.409370696931614,1.2397007561311302,32.0
2023-01-10 04:00:00,1,1,0,33.573292833367546,2.0225991386902415,24.0
2023-01-10 05:00:00,1,1,0,12.66367403704126,3.715310964753696,27.0
2023-01-10 06:00:00,1,1,0,25.43130095187257,3.043904212004492,29.0
2023-01-10 07:00:00,1,1,0,13.936420644051742,0.39352837536534135,28.0
2023-01-10 08:00:00,1,1,0,19.640340671052833,0.5476516435989576,27.0
2023-01-10 09:00:00,1,1,0,27.444752984836832,0.11601328319204533,19.0
2023-01-10 10:00:00,1,1,0,22.321400095477316,0.2844131372711502,27.0
2023-01-10 11:00:00,1,1,0,16.61127611035347,2.140646604058383,24.0
2023-01-10 12:00:00,1,1,0,18.42348145370016,0.4476159950264232,21.0
2023-01-10 13:00:00,1,1,0,25.39798874467338,0.9690394495999838,21.0
2023-01-10 14:00:00,1,1,0,18.34816684141432,1.0965113521028134,21.0
2023-01-10 15:00:00,1,1,0,23.082292947909874,1.522477381143938,19.0
2023-01-10 16:00:00,1,1,0,22.22785919951907,0.2018714530499666,18.0
2023-01-10 17:00:00,1,1,0,18.741998261970913,0.36357459849832396,16.0
2023-01-10 18:00:00,1,1,0,32.719720446626624,0.5948167326482351,21.0
2023-01-10 19:00:00,1,1,0,25.169595111590056,0.4538800141460179,19.0
2023-01-10 20:00:00,1,1,0,11.874287066711965,4.068982877492261,17.0
2023-01-10 21:00:00,1,1,0,22.93227157384714,1.801451101021808,20.0
2023-01-10 22:00:00,1,1,0,18.69106767615806,0.6533242538130718,21.0
2023-01-10 23:00:00,1,1,0,26.26216667398112,2.114187251651802,23.0
2023-01-11 00:00:00,2,1,0,18.037396307836495,0.4271785696883396,22.0
2023-01-11 01:00:00,2,1,0,21.426317792665504,1.5409773607587711,25.0
2023-01-11 02:00:00,2,1,0,24.524936394902287,0.253184802477581,23.0
2023-01-11 03:00:00,2,1,0,26.328775970850607,1.479823127579597,24.0
2023-01-11 04:00:00,2,1,0,15.998517964721119,0.6096398414054093,25.0
2023-01-11 05:00:00,2,1,0,20.327493820795258,0.11372800453562655,26.0
2023-01-11 06:00:00,2,1,0,19.62527344419522,0.3191898770213801,29.0
2023-01-11 07:00:00,2,1,0,18.73335383713144,0.51462386801094,28.0
2023-01-11 08:00:00,2,1,0,30.827271201405484,1.3834700000430336,24.0
2023-01-11 09:00:00,2,1,0,24.024908554804778,0.0757830671294463,20.0
2023-01-11 10:00:00,2,1,0,15.695580228324774,1.0774781808111304,26.0
2023-01-11 11:00:00,2,1,0,26.58930973527388,1.2588290734281529,24.0
2023-01-11 12:00:00,2,1,0,32.610780985063165,1.0610892751929653,23.0
2023-01-11 13:00:00,2,1,0,27.162326302755734,1.4299104144209744,24.0
2023-01-11 14:00:00,2,1,0,14.403150170229933,0.19622003394933935,19.0
2023-01-11 15:00:00,2,1,0,19.578829635668743,0.8845579717298803,15.0
2023-01-11 16:00:00,2,1,0,28.334555745933113,2.832677590063977,17.0
2023-01-11 17:00:00,2,1,0,18.461652671906094,0.9436215127463682,10.0
2023-01-11 18:00:00,2,1,0,24.219097140731144,0.9450409545081705,20.0
2023-01-11 19:00:00,2,1,0,25.873170267146683,1.333472875042725,19.0
2023-01-11 20:00:00,2,1,0,17.365347642109583,0.40527147504504457,22.0
2023-01-11 21:00:00,2,1,0,21.702373219691,1.2055604016303558,22.0
2023-01-11 22:00:00,2,1,0,5.793663299654636,2.4797260918397437,19.0
2023-01-11 23:00:00,2,1,0,16.878061793328552,0.010955263384357998,19.0
2023-01-12 00:00:00,3,1,0,20.7371592430342,2.041090753793113,20.0
2023-01-12 01:00:00,3,1,0,15.761084090175753,0.24669155614345967,29.0
2023-01-12 02:00:00,3,1,0,30.162056519658176,0.6086650010795827,23.0
2023-01-12 03:00:00,3,1,0,14.849293110196836,1.9128957772535242,23.0
2023-01-12 04:00:00,3,1,0,19.799777566515083,1.7367721327260766,25.0
2023-01-12 05:00:00,3,1,0,22.653702886430455,2.224952778379565,20.0
2023-01-12 06:00:00,3,1,0,29.206366445330577,2.8203815001906904,24.0
2023-01-12 07:00:00,3,1,0,14.820689244102804,0.5926811455435664,22.0
2023-01-12 08:00:00,3,1,0,27.815818760774796,1.0681717707889808,21.0
2023-01-12 09:00:00,3,1,0,22.051165305097935,0.49508095829280885,23.0
2023-01-12 10:00:00,3,1,0,17.092456744760245,0.43188616674535146,24.0
2023-01-12 11:00:00,3,1,0,24.310517371316354,0.5649218085441974,19.0
2023-01-12 12:00:00,3,1,0,22.99529847786735,1.3589754822664932,21.0
2023-01-12 13:00:00,3,1,0,18.998915614206027,0.6960328343400022,21.0
2023-01-12 14:00:00,3,1,0,22.349010424950094,1.682329487113439,22.0
2023-01-12 15:00:00,3,1,0,20.0734320156912,1.3673488743820046,19.0
2023-01-12 16:00:00,3,1,0,22.56758672625624,0.02069105217560406,20.0
2023-01-12 17:00:00,3,1,0,25.310653372605234,0.9948961484414465,18.0
2023-01-12 18:00:00,3,1,0,29.93008408072676,0.5737141705199741,23.0
2023-01-12 19:00:00,3,1,0,15.810922505865754,0.6099629311331022,21.0
2023-01-12 20:00:00,3,1,0,32.665166873281336,1.705800442048723,17.0
2023-01-12 21:00:00,3,1,0,12.239561002387491,0.7932061876030487,18.0
2023-01-12 22:00:00,3,1,0,21.241074524822082,2.1682449827355876,22.0
2023-01-12 23:00:00,3,1,0,24.941586032422883,1.2475959141135657,20.0
2023-01-13 00:00:00,4,1,0,23.404959338675162,0.804838826179379,16.0
2023-01-13 01:00:00,4,1,0,18.88650240089703,1.4046130327196726,24.0
2023-01-13 02:00:00,4,1,0,20.959388748213623,0.039103732958154724,22.0
2023-01-13 03:00:00,4,1,0,19.534995326705836,0.02745717667750442,26.0
2023-01-13 04:00:00,4,1,0,19.053176215278942,0.08702882469186048,25.0
2023-01-13 05:00:00,4,1,0,26.248010485105123,0.5754802852425102,27.0
2023-01-13 06:00:00,4,1,0,23.785077429825236,0.2684680440020555,33.0
2023-01-13 07:00:00,4,1,0,18.535452023696728,4.151632276717922,29.0
2023-01-13 08:00:00,4,1,0,26.497999377166252,0.7815197868995369,24.0
2023-01-13 09:00:00,4,1,0,23.536497604383047,1.0859401585837303,25.0
2023-01-13 10:00:00,4,1,0,26.0643105941948,0.3268667085179342,24.0
2023-01-13 11:00:00,4,1,0,25.14814420961806,0.38830849104031057,24.0
2023-01-13 12:00:00,4,1,0,17.855024945389637,0.4086630874090641,17.0
2023-01-13 13:00:00,4,1,0,19.199094799015153,1.199767343519838,24.0
2023-01-13 14:00:00,4,1,0,25.736468025616308,0.6418956816554999,14.0
2023-01-13 15:00:00,4,1,0,25.051851327167324,0.7291550576652772,20.0
2023-01-13 16:00:00,4,1,0,21.89549203017926,0.8964954138187695,14.0
2023-01-13 17:00:00,4,1,0,22.58663691654391,1.4645225597101206,17.0
2023-01-13 18:00:00,4,1,0,28.388324478942124,0.09471707908705874,20.0
2023-01-13 19:00:00,4,1,0,19.04214305582085,1.5000182512503544,22.0
2023-01-13 20:00:00,4,1,0,24.735486905850188,0.8283601436609267,22.0
2023-01-13 21:00:00,4,1,0,20.98903673783053,1.1059252982238357,19.0
2023-01-13 22:00:00,4,1,0,20.9115939838639,0.3968301442096833,23.0
2023-01-13 23:00:00,4,1,0,27.49388425993595,0.5265940221056644,21.0
2023-01-14 00:00:00,5,1,1,26.12708174494015,0.26287996296720373,25.0
2023-01-14 01:00:00,5,1,1,26.067548180003193,3.8776214539477905,29.0
2023-01-14 02:00:00,5,1,1,28.527394035771646,0.6871710184631132,26.0
2023-01-14 03:00:00,5,1,1,22.105019208163796,5.540877147951894,29.0
2023-01-14 04:00:00,5,1,1,25.40976485647482,0.672924990432299,28.0
2023-01-14 05:00:00,5,1,1,20.44866621703272,0.24814251831838927,25.0
2023-01-14 06:00:00,5,1,1,23.62083176244221,0.708164166669055,31.0
2023-01-14 07:00:00,5,1,1,21.349284728161578,0.04040080385753631,30.0
2023-01-14 08:00:00,5,1,1,22.48497982496359,2.351458175531599,33.0
2023-01-14 09:00:00,5,1,1,24.97578512718457,1.7067765296967972,24.0
2023-01-14 10:00:00,5,1,1,17.908896583832636,1.2939723530727092,26.0
2023-01-14 11:00:00,5,1,1,32.4619363784273,0.9411643191607629,31.0
2023-01-14 12:00:00,5,1,1,16.96991309250149,0.8671059638338416,29.0
2023-01-14 13:00:00,5,1,1,15.92905693606134,5.722419290090827,28.0
2023-01-14 14:00:00,5,1,1,27.790554367500338,0.3257265861066206,30.0
2023-01-14 15:00:00,5,1,1,25.95831346981468,1.512694057948895,23.0
2023-01-14 16:00:00,5,1,1,25.120599085260775,0.8708508646721905,22.0
2023-01-14 17:00:00,5,1,1,25.1417275463214,3.724736451277984,27.0
2023-01-14 18:00:00,5,1,1,21.938766135765427,1.759117173211945,26.0
2023-01-14 19:00:00,5,1,1,17.51372814257084,6.519173895238202,24.0
2023-01-14 20:00:00,5,1,1,22.37902279096863,0.8875210624267995,24.0
2023-01-14 21:00:00,5,1,1,18.61419144243944,0.2288396904871081,22.0
2023-01-14 22:00:00,5,1,1,26.875598667088756,0.700548574817227,30.0
2023-01-14 23:00:00,5,1,1,21.264713092489306,1.2417132117146212,32.0
2023-01-15 00:00:00,6,1,1,17.872514016037442,1.4888161816061893,30.0
2023-01-15 01:00:00,6,1,1,20.393070791735035,0.0005101191045728214,30.0
2023-01-15 02:00:00,6,1,1,24.06465727137812,0.7032522421579317,30.0
2023-01-15 03:00:00,6,1,1,19.181377235980126,0.26818613266391306,30.0
2023-01-15 04:00:00,6,1,1,17.888898022167844,2.0787364563492368,24.0
2023-01-15 05:00:00,6,1,1,23.218436057459563,0.1659429542566165,28.0
2023-01-15 06:00:00,6,1,1,23.224832855543614,1.0979812365478894,32.0
2023-01-15 07:00:00,6,1,1,19.46528412314435,0.30933098192035097,27.0
2023-01-15 08:00:00,6,1,1,19.644808471908387,0.4408987447110297,30.0
2023-01-15 09:00:00,6,1,1,23.16024968678818,2.822775441853954,33.0
2023-01-15 10:00:00,6,1,1,14.759578292513378,0.2750266583018611,32.0
2023-01-15 11:00:00,6,1,1,14.962681128117223,0.09982338702491242,31.0
2023-01-15 12:00:00,6,1,1,18.40777889373782,0.07180206512655789,28.0
2023-01-15 13:00:00,6,1,1,20.932764241440765,0.7024202631983796,29.0
